# 6066
# 5976
# First number is number of lines in the file 
# Second number is the number of reactions
# alpha values increased by 1e12 since I treat GRAIN- and GRAIN0 as separate species
  650 He+          H2           H2+          He                                       9.60e-15  0.00e+00  0.00e+00   2
  651 He+          HCl          Cl+          H            He                          5.22e-09 -5.00e-01  0.00e+00   2
  652 He+          HF           F+           H            He                          1.10e-08 -1.50e-01  0.00e+00   2
  653 He+          HS           S+           H            He                          3.70e-09 -5.00e-01  0.00e+00   2
  654 He+          MgH          Mg+          H            He                          6.30e-09 -5.00e-01  0.00e+00   2
  655 He+          N2           N+           N            He                          8.00e-10  0.00e+00  0.00e+00   2
  656 He+          N2           N2+          He                                       4.00e-10  0.00e+00  0.00e+00   2
  657 He+          NaH          Na+          H            He                          3.30e-08 -5.00e-01  0.00e+00   2
  658 He+          NH           N+           H            He                          6.70e-09 -5.00e-01  0.00e+00   2
  659 He+          NO           N+           O            He                          6.40e-10 -5.00e-01  0.00e+00   2
  660 He+          NO           O+           N            He                          1.00e-10 -5.00e-01  0.00e+00   2
  661 He+          NS           N+           S            He                          4.30e-09 -5.00e-01  0.00e+00   2
  662 He+          NS           S+           N            He                          4.30e-09 -5.00e-01  0.00e+00   2
  663 He+          O2           O+           O            He                          1.00e-09  0.00e+00  0.00e+00   2
  664 He+          O2           O2+          He                                       3.30e-11  0.00e+00  0.00e+00   2
  665 He+          OH           O+           H            He                          8.50e-09 -5.00e-01  0.00e+00   2
  666 He+          PH           P+           H            He                          3.12e-09 -5.00e-01  0.00e+00   2
  667 He+          PN           P+           N            He                          1.32e-08 -5.00e-01  0.00e+00   2
  668 He+          PO           P+           O            He                          8.99e-09 -5.00e-01  0.00e+00   2
  669 He+          S2           S+           S            He                          2.00e-09  0.00e+00  0.00e+00   2
  670 He+          SiC          C+           Si           He                          4.09e-09 -5.00e-01  0.00e+00   2
  671 He+          SiC          Si+          C            He                          4.09e-09 -5.00e-01  0.00e+00   2
  672 He+          SiH          Si+          H            He                          5.87e-10 -5.00e-01  0.00e+00   2
  673 He+          SiN          Si+          N            He                          1.10e-08 -5.00e-01  0.00e+00   2
  674 He+          SiO          O+           Si           He                          7.40e-09 -5.00e-01  0.00e+00   2
  675 He+          SiO          Si+          O            He                          7.40e-09 -5.00e-01  0.00e+00   2
  676 He+          SiS          S+           Si           He                          4.10e-09 -5.00e-01  0.00e+00   2
  677 He+          SiS          Si+          S            He                          4.10e-09 -5.00e-01  0.00e+00   2
  678 He+          SO           O+           S            He                          3.70e-09 -5.00e-01  0.00e+00   2
  679 He+          SO           S+           O            He                          3.70e-09 -5.00e-01  0.00e+00   2
  680 He+          C2H          C+           CH           He                          1.30e-09 -5.00e-01  0.00e+00   2
  681 He+          C2H          C2+          H            He                          1.30e-09 -5.00e-01  0.00e+00   2
  682 He+          C2H          CH+          C            He                          1.30e-09 -5.00e-01  0.00e+00   2
  683 He+          C2N          C+           CN           He                          2.89e-09 -5.00e-01  0.00e+00   2
  684 He+          C2S          C+           CS           He                          1.40e-09 -5.00e-01  0.00e+00   2
  685 He+          C2S          S+           C2           He                          1.40e-09 -5.00e-01  0.00e+00   2
  686 He+          C2S          C2+          S            He                          1.40e-09 -5.00e-01  0.00e+00   2
  687 He+          C2S          CS+          C            He                          1.40e-09 -5.00e-01  0.00e+00   2
  688 He+          C3           C+           C2           He                          1.00e-09  0.00e+00  0.00e+00   2
  689 He+          C3           C2+          C            He                          1.00e-09  0.00e+00  0.00e+00   2
  690 He+          CCO          C+           CO           He                          6.26e-09 -5.00e-01  0.00e+00   2
  691 He+          CCP          C+           CP           He                          2.38e-09 -5.00e-01  0.00e+00   2
  692 He+          CCP          P+           C2           He                          2.38e-09 -5.00e-01  0.00e+00   2
  693 He+          CH2          C+           H2           He                          6.25e-10 -5.00e-01  0.00e+00   2
  694 He+          CH2          CH+          H            He                          6.25e-10 -5.00e-01  0.00e+00   2
  695 He+          CO2          C+           O2           He                          4.00e-11  0.00e+00  0.00e+00   2
  696 He+          CO2          O+           CO           He                          2.00e-10  0.00e+00  0.00e+00   2
  697 He+          CO2          CO+          O            He                          8.00e-10  0.00e+00  0.00e+00   2
  698 He+          CO2          O2+          C            He                          1.10e-11  0.00e+00  0.00e+00   2
  699 He+          CO2          CO2+         He                                       1.21e-10  0.00e+00  0.00e+00   2
  700 He+          H2O          H+           OH           He                          1.32e-09 -5.00e-01  0.00e+00   2
  701 He+          H2O          OH+          H            He                          1.32e-09 -5.00e-01  0.00e+00   2
  702 He+          H2O          H2O+         He                                       1.32e-09 -5.00e-01  0.00e+00   2
  703 He+          H2S          S+           H2           He                          1.60e-09 -5.00e-01  0.00e+00   2
  704 He+          H2S          HS+          H            He                          2.20e-10 -5.00e-01  0.00e+00   2
  705 He+          H2S          H2S+         He                                       1.40e-10 -5.00e-01  0.00e+00   2
  706 He+          HCN          C+           N            H            He             3.70e-09 -5.00e-01  0.00e+00   2
  707 He+          HCN          N+           CH           He                          1.00e-09 -5.00e-01  0.00e+00   2
  708 He+          HCN          CH+          N            He                          3.10e-09 -5.00e-01  0.00e+00   2
  709 He+          HCN          CN+          H            He                          6.90e-09 -5.00e-01  0.00e+00   2
  710 He+          HCO          CH+          O            He                          6.90e-10 -5.00e-01  0.00e+00   2
  711 He+          HCO          CO+          H            He                          6.90e-10 -5.00e-01  0.00e+00   2
  712 He+          HCO          HeH+         CO                                       6.90e-10 -5.00e-01  0.00e+00   2
  713 He+          HCP          C+           PH           He                          9.35e-10 -5.00e-01  0.00e+00   2
  714 He+          HCP          P+           CH           He                          9.35e-10 -5.00e-01  0.00e+00   2
  715 He+          HCS          H+           CS           He                          4.79e-09 -5.00e-01  0.00e+00   2
  716 He+          HCS          CS+          H            He                          4.79e-09 -5.00e-01  0.00e+00   2
  717 He+          HCSi         Si+          CH           He                          2.41e-09 -5.00e-01  0.00e+00   2
  718 He+          HCSi         SiC+         H            He                          2.41e-09 -5.00e-01  0.00e+00   2
  719 He+          HNC          C+           N            H            He             4.43e-09 -5.00e-01  0.00e+00   2
  720 He+          HNC          CN+          H            He                          4.43e-09 -5.00e-01  0.00e+00   2
  721 He+          HNC          NH+          C            He                          4.43e-09 -5.00e-01  0.00e+00   2
  722 He+          HNO          H+           NO           He                          1.80e-09 -5.00e-01  0.00e+00   2
  723 He+          HNO          NO+          H            He                          1.80e-09 -5.00e-01  0.00e+00   2
  724 He+          HNSi         SiN+         H            He                          7.68e-10 -5.00e-01  0.00e+00   2
  725 He+          HPO          PH+          O            He                          5.55e-09 -5.00e-01  0.00e+00   2
  726 He+          HPO          PO+          H            He                          5.55e-09 -5.00e-01  0.00e+00   2
  727 He+          HS2          S+           HS           He                          2.00e-09 -5.00e-01  0.00e+00   2
  728 He+          HS2          S2+          H            He                          2.00e-09 -5.00e-01  0.00e+00   2
  729 He+          N2O          N+           NO           He                          8.45e-11 -5.00e-01  0.00e+00   2
  730 He+          N2O          O+           N2           He                          8.45e-11 -5.00e-01  0.00e+00   2
  731 He+          N2O          N2+          O            He                          8.45e-11 -5.00e-01  0.00e+00   2
  732 He+          N2O          NO+          N            He                          8.45e-11 -5.00e-01  0.00e+00   2
  733 He+          NaOH         Na+          OH           He                          1.00e-08 -5.00e-01  0.00e+00   2
  734 He+          NH2          N+           H2           He                          2.00e-09 -5.00e-01  0.00e+00   2
  735 He+          NH2          NH+          H            He                          2.00e-09 -5.00e-01  0.00e+00   2
  736 He+          OCN          O+           CN           He                          1.50e-09 -5.00e-01  0.00e+00   2
  737 He+          OCN          CN+          O            He                          1.50e-09 -5.00e-01  0.00e+00   2
  738 He+          OCS          O+           CS           He                          8.40e-10 -5.00e-01  0.00e+00   2
  739 He+          OCS          S+           CO           He                          8.40e-10 -5.00e-01  0.00e+00   2
  740 He+          OCS          CO+          S            He                          8.40e-10 -5.00e-01  0.00e+00   2
  741 He+          OCS          CS+          O            He                          8.40e-10 -5.00e-01  0.00e+00   2
  742 He+          PH2          P+           H2           He                          1.03e-09 -5.00e-01  0.00e+00   2
  743 He+          SiC2         Si+          C2           He                          4.81e-09 -5.00e-01  0.00e+00   2
  744 He+          SiH2         Si+          H2           He                          1.86e-10 -5.00e-01  0.00e+00   2
  745 He+          SiH2         SiH+         H            He                          1.86e-10 -5.00e-01  0.00e+00   2
  746 He+          SiNC         CN+          Si           He                          4.08e-09 -5.00e-01  0.00e+00   2
  747 He+          SiO2         Si+          O2           He                          1.00e-09 -5.00e-01  0.00e+00   2
  748 He+          SO2          S+           O2           He                          8.15e-10 -5.00e-01  0.00e+00   2
  749 He+          SO2          O2+          S            He                          8.15e-10 -5.00e-01  0.00e+00   2
  750 He+          SO2          SO+          O            He                          8.15e-10 -5.00e-01  0.00e+00   2
  751 He+          SO2          SO2+         He                                       8.15e-10 -5.00e-01  0.00e+00   2
  752 He+          C2H2         C2+          H2           He                          1.60e-09  0.00e+00  0.00e+00   2
  753 He+          C2H2         CH+          CH           He                          7.70e-10  0.00e+00  0.00e+00   2
  754 He+          C2H2         C2H+         H            He                          8.80e-10  0.00e+00  0.00e+00   2
  755 He+          C2H2         C2H2+        He                                       2.50e-10  0.00e+00  0.00e+00   2
  756 He+          C3H          C3+          H            He                          1.31e-08 -5.00e-01  0.00e+00   2
  757 He+          HC3          C3+          H            He                          1.69e-08 -5.00e-01  0.00e+00   2
  758 He+          C3N          C2+          CN           He                          5.25e-09 -5.00e-01  0.00e+00   2
  759 He+          C3N          C3N+         He                                       5.25e-09 -5.00e-01  0.00e+00   2
  760 He+          C3O          C2+          CO           He                          5.70e-09 -5.00e-01  0.00e+00   2
  761 He+          C3O          C3+          O            He                          5.70e-09 -5.00e-01  0.00e+00   2
  762 He+          C3P          P+           C3           He                          1.00e-09 -5.00e-01  0.00e+00   2
  763 He+          C3P          C3+          P            He                          1.00e-09 -5.00e-01  0.00e+00   2
  764 He+          C3S          C2+          CS           He                          3.89e-09 -5.00e-01  0.00e+00   2
  765 He+          C3S          CS+          C2           He                          3.89e-09 -5.00e-01  0.00e+00   2
  766 He+          C4           C+           C3           He                          6.70e-10  0.00e+00  0.00e+00   2
  767 He+          C4           C2+          C2           He                          6.70e-10  0.00e+00  0.00e+00   2
  768 He+          C4           C3+          C            He                          6.70e-10  0.00e+00  0.00e+00   2
  769 He+          CH3          CH+          H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  770 He+          CH3          CH2+         H            He                          1.00e-09  0.00e+00  0.00e+00   2
  771 He+          H2CO         CO+          H2           He                          2.40e-09 -5.00e-01  0.00e+00   2
  772 He+          H2CO         HCO+         H            He                          2.40e-09 -5.00e-01  0.00e+00   2
  773 He+          H2CS         S+           CH2          He                          1.11e-09 -5.00e-01  0.00e+00   2
  774 He+          H2CS         CS+          H2           He                          1.11e-09 -5.00e-01  0.00e+00   2
  775 He+          H2CS         CH2+         S            He                          1.11e-09 -5.00e-01  0.00e+00   2
  776 He+          H2S2         HS+          HS           He                          1.20e-09 -5.00e-01  0.00e+00   2
  777 He+          H2S2         S2H+         H            He                          1.20e-09 -5.00e-01  0.00e+00   2
  778 He+          H2SiO        HSiO+        H            He                          4.04e-09 -5.00e-01  0.00e+00   2
  779 He+          HCCP         CH+          CP           He                          5.00e-10  0.00e+00  0.00e+00   2
  780 He+          HCCP         CP+          CH           He                          5.00e-10  0.00e+00  0.00e+00   2
  781 He+          NH3          NH+          H2           He                          2.50e-10 -5.00e-01  0.00e+00   2
  782 He+          NH3          NH2+         H            He                          2.50e-09 -5.00e-01  0.00e+00   2
  783 He+          NH3          NH3+         He                                       3.80e-10 -5.00e-01  0.00e+00   2
  784 He+          SiC2H        Si+          C2H          He                          1.40e-09 -5.00e-01  0.00e+00   2
  785 He+          SiC2H        SiC2+        H            He                          1.40e-09 -5.00e-01  0.00e+00   2
  786 He+          SiC3         SiC2+        C            He                          4.00e-09 -5.00e-01  0.00e+00   2
  787 He+          SiCH2        SiH+         CH           He                          1.52e-09 -5.00e-01  0.00e+00   2
  788 He+          SiCH2        CHSi+        H            He                          1.52e-09 -5.00e-01  0.00e+00   2
  789 He+          SiH3         SiH+         H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  790 He+          SiH3         SiH2+        H            He                          1.00e-09  0.00e+00  0.00e+00   2
  791 He+          C2H2N        CH2+         CN           He                          3.25e-09 -5.00e-01  0.00e+00   2
  792 He+          C2H2O        CO+          CH2          He                          1.40e-09 -5.00e-01  0.00e+00   2
  793 He+          C2H2O        CH2+         CO           He                          1.40e-09 -5.00e-01  0.00e+00   2
  794 He+          C2H3         C2H+         H2           He                          1.60e-09 -5.00e-01  0.00e+00   2
  795 He+          C2H3         C2H2+        H            He                          1.60e-09 -5.00e-01  0.00e+00   2
  796 He+          C3H2         C3+          H2           He                          3.08e-09 -5.00e-01  0.00e+00   2
  797 He+          H2C3         C3+          H2           He                          3.72e-09 -5.00e-01  0.00e+00   2
  798 He+          C3H2         C3H+         H            He                          3.08e-09 -5.00e-01  0.00e+00   2
  799 He+          H2C3         C3H+         H            He                          3.72e-09 -5.00e-01  0.00e+00   2
  800 He+          C4H          C2H+         C2           He                          2.10e-09 -5.00e-01  0.00e+00   2
  801 He+          C4H          C4+          H            He                          2.10e-09 -5.00e-01  0.00e+00   2
  802 He+          C4P          C2+          CCP          He                          4.97e-10 -5.00e-01  0.00e+00   2
  803 He+          C4P          CCP+         C2           He                          4.97e-10 -5.00e-01  0.00e+00   2
  804 He+          C4S          CS+          C3           He                          2.98e-09 -5.00e-01  0.00e+00   2
  805 He+          C4S          C3+          CS           He                          2.98e-09 -5.00e-01  0.00e+00   2
  806 He+          C5           C3+          C2           He                          1.00e-09  0.00e+00  0.00e+00   2
  807 He+          C5           C4+          C            He                          1.00e-09  0.00e+00  0.00e+00   2
  808 He+          CH2O2        CO2+         H            H            He             1.40e-09 -5.00e-01  0.00e+00   2
  809 He+          CH2O2        HCO2+        H            He                          1.40e-09 -5.00e-01  0.00e+00   2
  810 He+          CH2PH        PH+          CH2          He                          5.05e-10 -5.00e-01  0.00e+00   2
  811 He+          CH2PH        CH2+         PH           He                          5.05e-10 -5.00e-01  0.00e+00   2
  812 He+          CH3N         NH+          CH2          He                          1.00e-09 -5.00e-01  0.00e+00   2
  813 He+          CH3N         CH2+         NH           He                          1.00e-09 -5.00e-01  0.00e+00   2
  814 He+          CH3N         HCN+         H2           He                          1.00e-09 -5.00e-01  0.00e+00   2
  815 He+          CH3N         HCNH+        H            He                          1.00e-09 -5.00e-01  0.00e+00   2
  816 He+          CH4          H+           CH3          He                          4.80e-10  0.00e+00  0.00e+00   2
  817 He+          CH4          CH+          H2           H            He             2.40e-10  0.00e+00  0.00e+00   2
  818 He+          CH4          CH2+         H2           He                          9.50e-10  0.00e+00  0.00e+00   2
  819 He+          CH4          CH3+         H            He                          8.50e-11  0.00e+00  0.00e+00   2
  820 He+          CH4          CH4+         He                                       5.10e-11  0.00e+00  0.00e+00   2
  821 He+          HCNC2        C2+          HCN          He                          3.70e-09 -5.00e-01  0.00e+00   2
  822 He+          HCNC2        C2N+         CH           He                          3.70e-09 -5.00e-01  0.00e+00   2
  823 He+          HCNC2        C3N+         H            He                          3.70e-09 -5.00e-01  0.00e+00   2
  824 He+          HCNC2        HCN+         C2           He                          3.70e-09 -5.00e-01  0.00e+00   2
  825 He+          HC2NC        CN+          C2H          He                          1.10e-09 -5.00e-01  0.00e+00   2
  826 He+          HC2NC        C2H+         CN           He                          1.10e-09 -5.00e-01  0.00e+00   2
  827 He+          HC2NC        C3N+         H            He                          1.10e-09 -5.00e-01  0.00e+00   2
  828 He+          HC2NC        CNC+         CH           He                          1.10e-09 -5.00e-01  0.00e+00   2
  829 He+          HC3N         C2+          HCN          He                          2.53e-09 -5.00e-01  0.00e+00   2
  830 He+          HC3N         CN+          C2H          He                          2.53e-09 -5.00e-01  0.00e+00   2
  831 He+          HC3N         C2H+         CN           He                          2.53e-09 -5.00e-01  0.00e+00   2
  832 He+          HC3N         C2N+         CH           He                          2.53e-09 -5.00e-01  0.00e+00   2
  833 He+          HC3N         C3+          NH           He                          2.53e-09 -5.00e-01  0.00e+00   2
  834 He+          HC3N         C3H+         N            He                          2.53e-09 -5.00e-01  0.00e+00   2
  835 He+          HC3N         C3N+         H            He                          2.53e-09 -5.00e-01  0.00e+00   2
  836 He+          HNC3         C2+          HNC          He                          2.00e-09 -5.00e-01  0.00e+00   2
  837 He+          HNC3         C3+          NH           He                          2.00e-09 -5.00e-01  0.00e+00   2
  838 He+          HNC3         C3N+         H            He                          2.00e-09 -5.00e-01  0.00e+00   2
  839 He+          HNC3         NH+          C3           He                          2.00e-09 -5.00e-01  0.00e+00   2
  840 He+          HNC3         C2NH+        C            He                          2.00e-09 -5.00e-01  0.00e+00   2
  841 He+          NH2CN        NH2          CN+          He                          4.33e-09 -5.00e-01  0.00e+00   2
  842 He+          NH2CN        NH2+         CN           He                          4.33e-09 -5.00e-01  0.00e+00   2
  843 He+          SiC2H2       SiH+         C2H          He                          2.51e-09 -5.00e-01  0.00e+00   2
  844 He+          SiC2H2       SiC2H+       H            He                          2.51e-09 -5.00e-01  0.00e+00   2
  845 He+          SiC3H        Si+          C3H          He                          1.50e-09 -5.00e-01  0.00e+00   2
  846 He+          SiC3H        Si+          HC3          He                          1.50e-09 -5.00e-01  0.00e+00   2
  847 He+          SiC3H        SiC3+        H            He                          2.99e-09 -5.00e-01  0.00e+00   2
  848 He+          SiC4         SiC3+        C            He                          1.25e-08 -5.00e-01  0.00e+00   2
  849 He+          SiCH3        SiH+         CH2          He                          1.52e-09 -5.00e-01  0.00e+00   2
  850 He+          SiCH3        CH2Si+       H            He                          1.52e-09 -5.00e-01  0.00e+00   2
  851 He+          SiH4         SiH2+        H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  852 He+          SiH4         SiH3+        H            He                          1.00e-09  0.00e+00  0.00e+00   2
  853 He+          C2H3N        CN+          CH3          He                          4.00e-09 -5.00e-01  0.00e+00   2
  854 He+          C2H3N        CH3+         CN           He                          4.00e-09 -5.00e-01  0.00e+00   2
  855 He+          C2H4         C2H+         H            H2           He             4.40e-10  0.00e+00  0.00e+00   2
  856 He+          C2H4         CH2+         CH2          He                          4.80e-10  0.00e+00  0.00e+00   2
  857 He+          C2H4         C2H2+        H2           He                          2.20e-09  0.00e+00  0.00e+00   2
  858 He+          C2H4         C2H3+        H            He                          1.70e-10  0.00e+00  0.00e+00   2
  859 He+          C2H4         C2H4+        He                                       2.40e-10  0.00e+00  0.00e+00   2
  860 He+          C3H3         C3+          H            H2           He             2.70e-09 -5.00e-01  0.00e+00   2
  861 He+          C3H3         C3H+         H2           He                          2.70e-09 -5.00e-01  0.00e+00   2
  862 He+          C3H3         C3H2+        H            He                          1.35e-09 -5.00e-01  0.00e+00   2
  863 He+          C3H3         H2C3+        H            He                          1.35e-09 -5.00e-01  0.00e+00   2
  864 He+          C4H2         C2H+         C2H          He                          1.00e-09  0.00e+00  0.00e+00   2
  865 He+          C4H2         C4+          H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  866 He+          C4H2         C4H+         H            He                          1.00e-09  0.00e+00  0.00e+00   2
  867 He+          C5H          C3H+         C2           He                          1.02e-08 -5.00e-01  0.00e+00   2
  868 He+          C5H          C5+          H            He                          1.02e-08 -5.00e-01  0.00e+00   2
  869 He+          C5N          C4+          CN           He                          1.30e-08 -5.00e-01  0.00e+00   2
  870 He+          C6           C4+          C2           He                          1.40e-09  0.00e+00  0.00e+00   2
  871 He+          C6           C5+          C            He                          1.40e-09  0.00e+00  0.00e+00   2
  872 He+          CH3OH        OH+          CH3          He                          1.10e-09 -5.00e-01  0.00e+00   2
  873 He+          CH3OH        CH3+         OH           He                          1.10e-09 -5.00e-01  0.00e+00   2
  874 He+          NH2CHO       HCO+         NH2          He                          1.40e-09 -5.00e-01  0.00e+00   2
  875 He+          NH2CHO       H2CO+        NH           He                          1.40e-09 -5.00e-01  0.00e+00   2
  876 He+          NH2CHO       NH+          H2CO         He                          1.40e-09 -5.00e-01  0.00e+00   2
  877 He+          NH2CHO       NH3+         CO           He                          1.40e-09 -5.00e-01  0.00e+00   2
  878 He+          NH2CHO       CO+          NH3          He                          1.40e-09 -5.00e-01  0.00e+00   2
  879 He+          C2H4O        HCO+         CH3          He                          1.40e-09 -5.00e-01  0.00e+00   2
  880 He+          C2H4O        CH3+         HCO          He                          1.40e-09 -5.00e-01  0.00e+00   2
  881 He+          C2H4O        C2H2O+       H2           He                          1.40e-09 -5.00e-01  0.00e+00   2
  882 He+          C2H4O        C2H3O+       H            He                          1.40e-09 -5.00e-01  0.00e+00   2
  883 He+          C2H5         C2H3+        H2           He                          6.90e-10 -5.00e-01  0.00e+00   2
  884 He+          C2H5         C2H4+        H            He                          6.90e-10 -5.00e-01  0.00e+00   2
  885 He+          C2H5         C2H5+        He                                       6.90e-10 -5.00e-01  0.00e+00   2
  886 He+          C3H3N        C2H3+        CN           He                          7.80e-09 -5.00e-01  0.00e+00   2
  887 He+          C3H4         C3+          H2           H2           He             4.00e-10 -5.00e-01  0.00e+00   2
  888 He+          C3H4         C3H+         He           H            H2             4.00e-10 -5.00e-01  0.00e+00   2
  889 He+          C3H4         C3H2+        He           H2                          2.00e-10 -5.00e-01  0.00e+00   2
  890 He+          C3H4         H2C3+        He           H2                          2.00e-10 -5.00e-01  0.00e+00   2
  891 He+          C3H4         C3H3+        He           H                           2.00e-10 -5.00e-01  0.00e+00   2
  892 He+          C3H4         H3C3+        He           H                           2.00e-10 -5.00e-01  0.00e+00   2
  893 He+          C4H3         C4H2+        He           H                           6.70e-10 -5.00e-01  0.00e+00   2
  894 He+          C4H3         C3H3+        He           C                           3.35e-10 -5.00e-01  0.00e+00   2
  895 He+          C4H3         H3C3+        He           C                           3.35e-10 -5.00e-01  0.00e+00   2
  896 He+          C4H3         C3H2+        CH           He                          3.35e-10 -5.00e-01  0.00e+00   2
  897 He+          C4H3         H2C3+        CH           He                          3.35e-10 -5.00e-01  0.00e+00   2
  898 He+          C5H2         C3H+         C2H          He                          1.67e-09 -5.00e-01  0.00e+00   2
  899 He+          C5H2         C5+          H2           He                          1.67e-09 -5.00e-01  0.00e+00   2
  900 He+          C5H2         C5H+         H            He                          1.67e-09 -5.00e-01  0.00e+00   2
  901 He+          C6H          C4H+         C2           He                          1.18e-08 -5.00e-01  0.00e+00   2
  902 He+          C6H          C6+          H            He                          1.18e-08 -5.00e-01  0.00e+00   2
  903 He+          C7           C5+          C2           He                          1.40e-09  0.00e+00  0.00e+00   2
  904 He+          C7           C6+          C            He                          1.40e-09  0.00e+00  0.00e+00   2
  905 He+          CH5N         NH2+         CH3          He                          6.70e-10 -5.00e-01  0.00e+00   2
  906 He+          CH5N         CH3+         NH2          He                          6.70e-10 -5.00e-01  0.00e+00   2
  907 He+          CH5N         HCNH+        H            H2           He             6.70e-10 -5.00e-01  0.00e+00   2
  908 He+          CH5N         CH4N+        H            He                          6.70e-10 -5.00e-01  0.00e+00   2
  909 He+          HC5N         C4H          CN+          He                          6.80e-09 -5.00e-01  0.00e+00   2
  910 He+          HC5N         C2H+         C3N          He                          6.80e-09 -5.00e-01  0.00e+00   2
  911 He+          HC5N         C4H+         CN           He                          6.80e-09 -5.00e-01  0.00e+00   2
  912 He+          C6H2         C4H+         C2H          He                          1.00e-09  0.00e+00  0.00e+00   2
  913 He+          C6H2         C6+          H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  914 He+          C6H2         C6H+         H            He                          1.00e-09  0.00e+00  0.00e+00   2
  915 He+          C7H          C5H+         C2           He                          1.06e-08 -5.00e-01  0.00e+00   2
  916 He+          C7H          C7+          H            He                          1.06e-08 -5.00e-01  0.00e+00   2
  917 He+          C7N          C6+          CN           He                          1.40e-08 -5.00e-01  0.00e+00   2
  918 He+          C8           C6+          C2           He                          1.50e-09  0.00e+00  0.00e+00   2
  919 He+          C8           C7+          C            He                          1.50e-09  0.00e+00  0.00e+00   2
  920 He+          CH3C3N       CH3+         C3N          He                          9.49e-09 -5.00e-01  0.00e+00   2
  921 He+          HCOOCH3      HCO2+        CH3          He                          3.54e-09 -5.00e-01  0.00e+00   2
  922 He+          C2H5OH       C2H2O+       H2           H2           He             6.80e-10 -5.00e-01  0.00e+00   2
  923 He+          C2H5OH       C2H3O+       H            H2           He             6.80e-10 -5.00e-01  0.00e+00   2
  924 He+          C2H5OH       C2H4O+       H2           He                          6.80e-10 -5.00e-01  0.00e+00   2
  925 He+          C2H5OH       C2H5+        OH           He                          6.80e-10 -5.00e-01  0.00e+00   2
  926 He+          C2H5OH       C2H5O+       H            He                          6.80e-10 -5.00e-01  0.00e+00   2
  927 He+          C7H2         C5H+         C2H          He                          1.65e-09 -5.00e-01  0.00e+00   2
  928 He+          C7H2         C7+          H2           He                          1.65e-09 -5.00e-01  0.00e+00   2
  929 He+          C7H2         C7H+         H            He                          1.65e-09 -5.00e-01  0.00e+00   2
  930 He+          C8H          C6H+         C2           He                          1.17e-08 -5.00e-01  0.00e+00   2
  931 He+          C8H          C8+          H            He                          1.17e-08 -5.00e-01  0.00e+00   2
  932 He+          C9           C7+          C2           He                          1.50e-09  0.00e+00  0.00e+00   2
  933 He+          C9           C8+          C            He                          1.50e-09  0.00e+00  0.00e+00   2
  934 He+          CH3C4H       C5H2+        H2           He                          1.21e-09 -5.00e-01  0.00e+00   2
  935 He+          CH3C4H       C5H3+        H            He                          1.21e-09 -5.00e-01  0.00e+00   2
  936 He+          CH3OCH3      CH3+         H2CO         He           H              1.32e-09 -5.00e-01  0.00e+00   2
  937 He+          CH3OCH3      H3CO+        CH3          He                          1.32e-09 -5.00e-01  0.00e+00   2
  938 He+          HC7N         C6H+         CN           He                          2.16e-08 -5.00e-01  0.00e+00   2
  939 He+          C2H6CO       C2H3O+       CH3          He                          5.61e-09 -5.00e-01  0.00e+00   2
  940 He+          C8H2         C6H+         C2H          He                          1.00e-09  0.00e+00  0.00e+00   2
  941 He+          C8H2         C8+          H2           He                          1.00e-09  0.00e+00  0.00e+00   2
  942 He+          C8H2         C8H+         H            He                          1.00e-09  0.00e+00  0.00e+00   2
  943 He+          C9H          C7H+         C2           He                          1.10e-08 -5.00e-01  0.00e+00   2
  944 He+          C9H          C9+          H            He                          1.10e-08 -5.00e-01  0.00e+00   2
  945 He+          C9N          C8+          CN           He                          1.54e-08 -5.00e-01  0.00e+00   2
  946 He+          CH3C5N       CH3+         C5N          He                          1.04e-08 -5.00e-01  0.00e+00   2
  947 He+          C9H2         C7H+         C2H          He                          1.65e-09 -5.00e-01  0.00e+00   2
  948 He+          C9H2         C9+          H2           He                          1.65e-09 -5.00e-01  0.00e+00   2
  949 He+          C9H2         C9H+         H            He                          1.65e-09 -5.00e-01  0.00e+00   2
  950 He+          CH3C6H       C7H2+        H2           He                          1.49e-09 -5.00e-01  0.00e+00   2
  951 He+          CH3C6H       C7H3+        H            He                          1.49e-09 -5.00e-01  0.00e+00   2
  952 He+          CH3C7N       CH3+         C7N          He                          1.08e-08 -5.00e-01  0.00e+00   2
  953 He+          HC9N         C8H+         CN           He                          2.26e-08 -5.00e-01  0.00e+00   2
  954 He+          C6H6         C6H5+        H            He                          7.00e-10  0.00e+00  0.00e+00   2
  955 He+          C6H6         C5H5+        CH           He                          7.00e-10  0.00e+00  0.00e+00   2
  956 Mg+          Na           Na+          Mg                                       1.00e-11  0.00e+00  0.00e+00   2
  957 Mg+          NaH          Na+          MgH                                      1.80e-08 -5.00e-01  0.00e+00   2
  958 N+           Fe           Fe+          N                                        1.50e-09  0.00e+00  0.00e+00   2
  959 N+           Mg           Mg+          N                                        1.20e-09  0.00e+00  0.00e+00   2
  960 N+           C2           C2+          N                                        1.00e-09  0.00e+00  0.00e+00   2
  961 N+           CH           CH+          N                                        3.60e-10  0.00e+00  0.00e+00   2
