10.200000 6.201957e-17
10.400000 6.041230e-17
10.599999 5.902834e-17
10.799999 5.782777e-17
10.999999 5.677858e-17
11.199999 5.585892e-17
11.399999 5.504534e-17
11.599998 5.432120e-17
11.799998 5.365385e-17
11.999998 5.292504e-17
12.199998 5.209430e-17
12.399998 5.124310e-17
12.599998 5.042744e-17
12.799997 4.964526e-17
12.999997 4.889466e-17
13.199997 4.817378e-17
13.399997 4.750720e-17
13.599997 4.695652e-17
13.799996 4.649947e-17
13.999996 4.605457e-17
14.199996 4.539351e-17
14.399996 4.475893e-17
14.599996 4.419612e-17
14.799995 4.379860e-17
14.999995 4.353890e-17
15.199995 4.330718e-17
15.399995 4.310441e-17
15.599995 4.338532e-17
15.799994 4.394911e-17
15.999994 4.462232e-17
16.199995 4.528321e-17
16.399996 4.603090e-17
16.599997 4.689421e-17
16.799997 4.785490e-17
16.999998 4.890907e-17
17.199999 5.010800e-17
17.400000 5.142244e-17
17.600000 5.285793e-17
17.800001 5.445709e-17
18.000002 5.624642e-17
18.200003 5.805645e-17
18.400003 5.987176e-17
18.600004 6.200271e-17
18.800005 6.383150e-17
19.000006 6.537951e-17
19.200006 6.593591e-17
19.400007 6.652625e-17
19.600008 6.715534e-17
19.800009 6.741806e-17
20.000010 6.743562e-17
20.200010 6.702575e-17
20.400011 6.665811e-17
20.600012 6.631954e-17
20.800013 6.609133e-17
21.000013 6.587112e-17
21.200014 6.566034e-17
21.400015 6.543107e-17
21.600016 6.519718e-17
21.800016 6.487724e-17
22.000017 6.456374e-17
22.200018 6.425899e-17
22.400019 6.396144e-17
22.600019 6.367111e-17
22.800020 6.339052e-17
23.000021 6.311708e-17
23.200022 6.284812e-17
23.400023 6.258372e-17
23.600023 6.232379e-17
23.800024 6.206278e-17
24.000025 6.174466e-17
24.200026 6.141922e-17
24.400026 6.103246e-17
24.600027 6.065248e-17
24.800028 6.028064e-17
25.000029 5.991456e-17
25.200029 5.955364e-17
25.400030 5.919821e-17
25.600031 5.884767e-17
25.800032 5.850223e-17
26.000032 5.816025e-17
26.200033 5.782343e-17
26.400034 5.749087e-17
26.600035 5.716331e-17
26.800035 5.685128e-17
27.000036 5.654449e-17
27.200037 5.624118e-17
27.400038 5.594201e-17
27.600039 5.564645e-17
27.800039 5.535467e-17
28.000040 5.506392e-17
28.200041 5.477231e-17
28.400042 5.448216e-17
28.600042 5.417799e-17
28.800043 5.387803e-17
29.000044 5.358166e-17
29.200045 5.328924e-17
29.400045 5.300050e-17
29.600046 5.271537e-17
29.800047 5.243397e-17
30.000048 5.215579e-17
30.200048 5.188129e-17
30.400049 5.160995e-17
30.600050 5.134199e-17
30.800051 5.107733e-17
31.000051 5.081566e-17
31.200052 5.055735e-17
31.400053 5.030244e-17
31.600054 5.005079e-17
31.800055 4.980260e-17
32.000053 4.955833e-17
32.200054 4.931708e-17
32.400055 4.907818e-17
32.600056 4.884193e-17
32.800056 4.860844e-17
33.000057 4.837641e-17
33.200058 4.814719e-17
33.400059 4.792047e-17
33.600060 4.769616e-17
33.800060 4.747450e-17
34.000061 4.725429e-17
34.200062 4.703624e-17
34.400063 4.682073e-17
34.600063 4.660581e-17
34.800064 4.639336e-17
35.000065 4.618324e-17
35.200066 4.597517e-17
35.400066 4.576945e-17
35.600067 4.556587e-17
35.800068 4.536431e-17
36.000069 4.516498e-17
36.200069 4.491285e-17
36.400070 4.461345e-17
36.600071 4.431734e-17
36.800072 4.400851e-17
37.000072 4.369261e-17
37.200073 4.338010e-17
37.400074 4.307200e-17
37.600075 4.276779e-17
37.800076 4.246680e-17
38.000076 4.217001e-17
38.200077 4.187695e-17
38.400078 4.158694e-17
38.600079 4.130014e-17
38.800079 4.101646e-17
39.000080 4.073567e-17
39.200081 4.045796e-17
39.400082 4.018333e-17
39.600082 3.991145e-17
39.800083 3.964248e-17
40.000084 3.937656e-17
40.200085 3.911329e-17
40.400085 3.885269e-17
40.600086 3.859538e-17
40.800087 3.834061e-17
41.000088 3.808832e-17
41.200089 3.783623e-17
41.400089 3.758603e-17
41.600090 3.733824e-17
41.800091 3.709356e-17
42.000092 3.685201e-17
42.200092 3.661274e-17
42.400093 3.637589e-17
42.600094 3.614257e-17
42.800095 3.591142e-17
43.000095 3.568242e-17
43.200096 3.545650e-17
43.400097 3.523310e-17
43.600098 3.501175e-17
43.800098 3.479271e-17
44.000099 3.457670e-17
44.200100 3.436265e-17
44.400101 3.415053e-17
44.600101 3.394117e-17
44.800102 3.373410e-17
45.000103 3.352887e-17
45.200104 3.332554e-17
45.400105 3.312517e-17
45.600105 3.292655e-17
45.800106 3.272967e-17
46.000107 3.253498e-17
46.200108 3.234261e-17
46.400108 3.215190e-17
46.600109 3.196283e-17
46.800110 3.177698e-17
47.000111 3.159341e-17
47.200111 3.141139e-17
47.400112 3.123091e-17
47.600113 3.105293e-17
47.800114 3.087653e-17
48.000114 3.070160e-17
48.200115 3.052694e-17
48.400116 3.034223e-17
48.600117 3.015905e-17
48.800117 2.997736e-17
49.000118 2.979158e-17
49.200119 2.958450e-17
49.400120 2.938039e-17
49.600121 3.135713e-17
49.800121 3.118513e-17
50.000122 3.101586e-17
50.200123 3.084794e-17
50.400124 3.068135e-17
50.600124 3.051700e-17
50.800125 3.035735e-17
51.000126 3.019896e-17
51.200127 3.004179e-17
51.400127 2.988900e-17
51.600128 2.975941e-17
51.800129 2.963084e-17
52.000130 2.950326e-17
52.200130 2.937665e-17
52.400131 2.926760e-17
52.600132 2.915990e-17
52.800133 2.905302e-17
53.000134 2.894693e-17
53.200134 2.933847e-17
53.400135 2.989409e-17
53.600136 3.044557e-17
53.800137 3.099295e-17
54.000137 3.183870e-17
54.200138 3.303594e-17
54.400139 3.422437e-17
54.600140 3.540411e-17
54.800140 3.646714e-17
55.000141 3.652776e-17
55.200142 3.658795e-17
55.400143 3.664769e-17
55.600143 3.670701e-17
55.800144 3.672475e-17
56.000145 3.672191e-17
56.200146 3.671910e-17
56.400146 3.671629e-17
56.600147 3.670400e-17
56.800148 3.664407e-17
57.000149 3.658456e-17
57.200150 3.652547e-17
57.400150 3.646678e-17
57.600151 3.640521e-17
57.800152 3.634179e-17
58.000153 3.627880e-17
58.200153 3.621624e-17
58.400154 3.615412e-17
58.600155 3.598346e-17
58.800156 3.580731e-17
59.000156 3.563236e-17
59.200157 3.545859e-17
59.400158 3.528409e-17
59.600159 3.510404e-17
59.800159 3.492520e-17
60.000160 3.474755e-17
60.200161 3.457108e-17
60.400162 3.438748e-17
60.600163 3.419359e-17
60.800163 3.400098e-17
61.000164 3.380964e-17
61.200165 3.361954e-17
61.400166 3.342519e-17
61.600166 3.322746e-17
61.800167 3.303100e-17
62.000168 3.283581e-17
62.200169 3.264188e-17
62.400169 3.245340e-17
62.600170 3.226911e-17
62.800171 3.208600e-17
63.000172 3.190405e-17
63.200172 3.172325e-17
63.400173 3.154733e-17
63.600174 3.137559e-17
63.800175 3.120494e-17
64.000175 3.103535e-17
64.200172 3.086681e-17
64.400169 3.070205e-17
64.600166 3.054194e-17
64.800163 3.038281e-17
65.000160 3.022465e-17
65.200157 3.006748e-17
65.400154 2.991228e-17
65.600151 2.976150e-17
65.800148 2.961163e-17
66.000145 2.946267e-17
66.200142 2.931462e-17
66.400139 2.916745e-17
66.600136 2.902511e-17
66.800133 2.888386e-17
67.000130 2.874345e-17
67.200127 2.860388e-17
67.400124 2.846513e-17
67.600121 2.834629e-17
67.800117 2.824243e-17
68.000114 2.813918e-17
68.200111 2.803653e-17
68.400108 2.793449e-17
68.600105 2.783326e-17
68.800102 2.773437e-17
69.000099 2.763604e-17
69.200096 2.753829e-17
