# dust temperature (K)
1.84316e+02	1.84316e+02	1.84316e+02	1.91520e+02	1.96153e+02	1.96153e+02	2.03225e+02	2.05979e+02	2.08946e+02	2.12009e+02	2.15246e+02	2.15246e+02	2.18513e+02	2.21908e+02	2.25400e+02	2.25400e+02	2.29147e+02	2.29147e+02	2.33050e+02	2.33050e+02	2.36930e+02	2.40842e+02	2.40842e+02	2.40842e+02	2.45009e+02	2.45009e+02	2.48956e+02	2.48956e+02	2.53532e+02	2.53532e+02	2.55662e+02	2.57788e+02	2.57788e+02	2.59896e+02	2.60541e+02	2.61468e+02	2.63367e+02	2.64450e+02	2.65308e+02	2.66089e+02	2.67102e+02	2.68728e+02	2.69527e+02	2.70313e+02	2.71148e+02	2.71861e+02	2.72682e+02	2.73501e+02	2.74083e+02	2.75277e+02	2.74095e+02	2.47876e+02	1.67162e+02	1.28600e+02	1.03241e+02	8.89962e+01	7.80170e+01	7.25853e+01	7.05459e+01	6.93767e+01	
1.59630e+02	1.59630e+02	1.67496e+02	1.70289e+02	1.73288e+02	1.76411e+02	1.79728e+02	1.83258e+02	1.83258e+02	1.87061e+02	1.87061e+02	1.91089e+02	1.95274e+02	1.95274e+02	1.99682e+02	1.99682e+02	1.99682e+02	2.04454e+02	2.04454e+02	2.09291e+02	2.09291e+02	2.09291e+02	2.14278e+02	2.14278e+02	2.14278e+02	2.19678e+02	2.19678e+02	2.22215e+02	2.22215e+02	2.24972e+02	2.24972e+02	2.27656e+02	2.27656e+02	2.28606e+02	2.29768e+02	2.31011e+02	2.31011e+02	2.32201e+02	2.33368e+02	2.34410e+02	2.35622e+02	2.36583e+02	2.36583e+02	2.37583e+02	2.38571e+02	2.39560e+02	2.39560e+02	2.40633e+02	2.40311e+02	2.38362e+02	2.25981e+02	1.88663e+02	1.28059e+02	9.93827e+01	8.42408e+01	7.34608e+01	6.85996e+01	6.31130e+01	6.11033e+01	6.00940e+01	
1.51327e+02	1.59630e+02	1.59630e+02	1.59630e+02	1.59630e+02	1.66297e+02	1.68936e+02	1.71753e+02	1.74725e+02	1.77883e+02	1.77883e+02	1.81262e+02	1.84755e+02	1.84755e+02	1.88361e+02	1.88361e+02	1.92162e+02	1.92162e+02	1.96267e+02	1.96267e+02	1.96267e+02	2.00346e+02	2.00346e+02	2.04521e+02	2.04521e+02	2.04521e+02	2.06497e+02	2.06497e+02	2.08474e+02	2.10663e+02	2.10663e+02	2.11398e+02	2.12462e+02	2.13427e+02	2.15314e+02	2.16277e+02	2.17202e+02	2.18145e+02	2.18908e+02	2.19863e+02	2.19863e+02	2.20695e+02	2.21430e+02	2.22245e+02	2.23032e+02	2.23767e+02	2.24607e+02	2.25835e+02	2.25665e+02	2.24467e+02	1.99131e+02	1.34216e+02	1.16493e+02	9.00805e+01	8.19077e+01	6.88451e+01	6.36372e+01	5.99198e+01	5.75912e+01	5.77336e+01	
1.44283e+02	1.51327e+02	1.51327e+02	1.51327e+02	1.59630e+02	1.59630e+02	1.59630e+02	1.59630e+02	1.63661e+02	1.66119e+02	1.68694e+02	1.68694e+02	1.71369e+02	1.74035e+02	1.74035e+02	1.76884e+02	1.79836e+02	1.79836e+02	1.82971e+02	1.82971e+02	1.86033e+02	1.86033e+02	1.89163e+02	1.89163e+02	1.92466e+02	1.92466e+02	1.92466e+02	1.95638e+02	1.95638e+02	1.95638e+02	1.96966e+02	1.98544e+02	1.98544e+02	2.00042e+02	2.01482e+02	2.01482e+02	2.02946e+02	2.02946e+02	2.04261e+02	2.05624e+02	2.05624e+02	2.06837e+02	2.06837e+02	2.08014e+02	2.08014e+02	2.09252e+02	2.09252e+02	2.11558e+02	2.11389e+02	2.07705e+02	1.80588e+02	1.29235e+02	1.03116e+02	8.41875e+01	7.30225e+01	6.60767e+01	6.08883e+01	5.69996e+01	5.39750e+01	5.39028e+01	
1.36510e+02	1.36510e+02	1.41118e+02	1.43004e+02	1.46087e+02	1.47665e+02	1.49412e+02	1.52952e+02	1.54891e+02	1.56845e+02	1.58888e+02	1.61029e+02	1.61029e+02	1.63126e+02	1.65396e+02	1.67624e+02	1.67624e+02	1.70074e+02	1.72559e+02	1.72559e+02	1.74985e+02	1.74985e+02	1.77426e+02	1.77426e+02	1.80068e+02	1.80068e+02	1.82546e+02	1.82546e+02	1.83683e+02	1.84935e+02	1.84935e+02	1.86161e+02	1.87443e+02	1.88607e+02	1.88607e+02	1.89696e+02	1.90838e+02	1.91940e+02	1.91940e+02	1.93005e+02	1.93969e+02	1.93969e+02	1.94977e+02	1.94977e+02	1.95920e+02	1.97233e+02	1.97844e+02	1.98132e+02	1.96992e+02	1.89322e+02	1.61765e+02	1.07842e+02	9.02168e+01	7.74662e+01	6.92260e+01	5.99443e+01	5.62318e+01	5.37483e+01	5.12149e+01	5.04196e+01	
1.21294e+02	1.22963e+02	1.24725e+02	1.26523e+02	1.28442e+02	1.30451e+02	1.32609e+02	1.34799e+02	1.37179e+02	1.39709e+02	1.39709e+02	1.42334e+02	1.42334e+02	1.44999e+02	1.44999e+02	1.47807e+02	1.47807e+02	1.50859e+02	1.50859e+02	1.53845e+02	1.53845e+02	1.53845e+02	1.56912e+02	1.56912e+02	1.60268e+02	1.60268e+02	1.60946e+02	1.61641e+02	1.62476e+02	1.64216e+02	1.64949e+02	1.65758e+02	1.66580e+02	1.67306e+02	1.68040e+02	1.68766e+02	1.69500e+02	1.70236e+02	1.70808e+02	1.71553e+02	1.71553e+02	1.72210e+02	1.72813e+02	1.73439e+02	1.74331e+02	1.74895e+02	1.75211e+02	1.74560e+02	1.63138e+02	1.44807e+02	1.04104e+02	9.24753e+01	7.42174e+01	6.80998e+01	6.06393e+01	5.49118e+01	5.08733e+01	4.84263e+01	4.66405e+01	4.60209e+01	
1.14796e+02	1.16142e+02	1.19092e+02	1.20632e+02	1.22268e+02	1.23912e+02	1.25656e+02	1.27519e+02	1.29414e+02	1.31428e+02	1.33564e+02	1.33564e+02	1.35824e+02	1.38087e+02	1.38087e+02	1.40489e+02	1.42942e+02	1.42942e+02	1.45608e+02	1.45608e+02	1.45608e+02	1.48217e+02	1.48217e+02	1.50848e+02	1.50848e+02	1.52184e+02	1.52184e+02	1.53398e+02	1.54772e+02	1.54772e+02	1.56123e+02	1.57410e+02	1.57410e+02	1.58710e+02	1.58710e+02	1.59889e+02	1.61133e+02	1.61133e+02	1.62214e+02	1.62214e+02	1.63345e+02	1.63345e+02	1.64386e+02	1.64386e+02	1.64678e+02	1.65166e+02	1.65389e+02	1.63569e+02	1.50526e+02	1.15355e+02	1.01852e+02	8.45234e+01	7.05539e+01	6.16713e+01	5.61656e+01	5.15169e+01	4.75290e+01	4.59792e+01	4.39058e+01	4.29760e+01	
1.07296e+02	1.09416e+02	1.11708e+02	1.14112e+02	1.14112e+02	1.16731e+02	1.19528e+02	1.19528e+02	1.22549e+02	1.22549e+02	1.25834e+02	1.25834e+02	1.29291e+02	1.29291e+02	1.29291e+02	1.32805e+02	1.32805e+02	1.34804e+02	1.36885e+02	1.36885e+02	1.38916e+02	1.38916e+02	1.40965e+02	1.40965e+02	1.42053e+02	1.42053e+02	1.43099e+02	1.44027e+02	1.45107e+02	1.46216e+02	1.47179e+02	1.47179e+02	1.48225e+02	1.49227e+02	1.49227e+02	1.50132e+02	1.51118e+02	1.51118e+02	1.51992e+02	1.52889e+02	1.52889e+02	1.53692e+02	1.53692e+02	1.54907e+02	1.55648e+02	1.55799e+02	1.55196e+02	1.50822e+02	1.39514e+02	1.00253e+02	8.56057e+01	7.30345e+01	6.44547e+01	5.76755e+01	5.28439e+01	4.87828e+01	4.57983e+01	4.28756e+01	3.97448e+01	3.90817e+01	
9.61054e+01	9.74844e+01	1.00503e+02	1.02120e+02	1.03828e+02	1.03828e+02	1.05615e+02	1.07498e+02	1.09484e+02	1.09484e+02	1.11609e+02	1.13901e+02	1.13901e+02	1.16244e+02	1.16244e+02	1.18707e+02	1.18707e+02	1.21374e+02	1.21374e+02	1.21374e+02	1.24021e+02	1.24021e+02	1.24021e+02	1.25335e+02	1.26707e+02	1.26707e+02	1.27993e+02	1.27993e+02	1.29354e+02	1.29354e+02	1.30684e+02	1.30684e+02	1.31995e+02	1.31995e+02	1.33239e+02	1.33239e+02	1.34486e+02	1.34486e+02	1.35590e+02	1.35590e+02	1.35590e+02	1.37082e+02	1.37123e+02	1.37758e+02	1.38016e+02	1.37797e+02	1.33599e+02	1.25971e+02	9.63197e+01	8.51595e+01	6.98770e+01	6.31235e+01	5.41606e+01	5.13564e+01	4.67206e+01	4.36443e+01	4.07672e+01	3.84489e+01	3.51704e+01	3.40496e+01	
8.97609e+01	9.19092e+01	9.42012e+01	9.42012e+01	9.66867e+01	9.94133e+01	9.94133e+01	9.94133e+01	1.02412e+02	1.02412e+02	1.05657e+02	1.05657e+02	1.05657e+02	1.08943e+02	1.08943e+02	1.10813e+02	1.10813e+02	1.12848e+02	1.12848e+02	1.14797e+02	1.15835e+02	1.16846e+02	1.16846e+02	1.17865e+02	1.19033e+02	1.20096e+02	1.20096e+02	1.21075e+02	1.22248e+02	1.22248e+02	1.23266e+02	1.23266e+02	1.24352e+02	1.25333e+02	1.25333e+02	1.26341e+02	1.26341e+02	1.27292e+02	1.27292e+02	1.28177e+02	1.28177e+02	1.29368e+02	1.29821e+02	1.30186e+02	1.30063e+02	1.27637e+02	1.27637e+02	1.11384e+02	8.77435e+01	7.41633e+01	6.85027e+01	5.81734e+01	5.16969e+01	4.63524e+01	4.43001e+01	4.08072e+01	3.84061e+01	3.68642e+01	3.29843e+01	3.21837e+01	
