# R(AU) Z(AU)x60
7.77500e+00	1.99985e+01	1.88538e+01	1.78168e+01	1.68722e+01	1.60074e+01	1.52121e+01	1.44778e+01	1.37970e+01	1.31637e+01	1.25725e+01	1.20190e+01	1.14993e+01	1.10099e+01	1.05479e+01	1.01107e+01	9.69605e+00	9.30193e+00	8.92653e+00	8.56826e+00	8.22571e+00	7.89759e+00	7.58275e+00	7.28016e+00	6.98889e+00	6.70807e+00	6.43694e+00	6.17480e+00	5.92099e+00	5.67492e+00	5.43605e+00	5.20388e+00	4.97795e+00	4.75783e+00	4.54312e+00	4.33345e+00	4.12849e+00	3.92790e+00	3.73140e+00	3.53869e+00	3.34953e+00	3.16365e+00	2.98082e+00	2.80082e+00	2.62343e+00	2.44847e+00	2.27574e+00	2.10505e+00	1.93622e+00	1.76911e+00	1.60353e+00	1.43933e+00	1.27637e+00	1.11449e+00	9.53550e-01	7.93414e-01	6.33941e-01	4.74996e-01	3.16445e-01	1.58157e-01	0.00000e+00	
9.10160e+00	2.34108e+01	2.20709e+01	2.08569e+01	1.97511e+01	1.87387e+01	1.78078e+01	1.69481e+01	1.61512e+01	1.54098e+01	1.47178e+01	1.40698e+01	1.34614e+01	1.28885e+01	1.23477e+01	1.18359e+01	1.13505e+01	1.08891e+01	1.04497e+01	1.00303e+01	9.62927e+00	9.24516e+00	8.87660e+00	8.52238e+00	8.18141e+00	7.85268e+00	7.53528e+00	7.22841e+00	6.93129e+00	6.64323e+00	6.36361e+00	6.09182e+00	5.82734e+00	5.56966e+00	5.31831e+00	5.07287e+00	4.83293e+00	4.59812e+00	4.36809e+00	4.14251e+00	3.92106e+00	3.70346e+00	3.48943e+00	3.27872e+00	3.07107e+00	2.86626e+00	2.66405e+00	2.46423e+00	2.26660e+00	2.07097e+00	1.87714e+00	1.68492e+00	1.49415e+00	1.30465e+00	1.11626e+00	9.28795e-01	7.42111e-01	5.56044e-01	3.70440e-01	1.85143e-01	0.00000e+00	
1.06547e+01	2.74054e+01	2.58368e+01	2.44157e+01	2.31212e+01	2.19362e+01	2.08464e+01	1.98400e+01	1.89071e+01	1.80392e+01	1.72291e+01	1.64706e+01	1.57583e+01	1.50877e+01	1.44546e+01	1.38555e+01	1.32872e+01	1.27471e+01	1.22327e+01	1.17417e+01	1.12723e+01	1.08227e+01	1.03912e+01	9.97656e+00	9.57741e+00	9.19258e+00	8.82104e+00	8.46180e+00	8.11398e+00	7.77677e+00	7.44943e+00	7.13127e+00	6.82166e+00	6.52001e+00	6.22578e+00	5.93846e+00	5.65758e+00	5.38270e+00	5.11342e+00	4.84934e+00	4.59011e+00	4.33538e+00	4.08484e+00	3.83817e+00	3.59509e+00	3.35533e+00	3.11861e+00	2.88470e+00	2.65336e+00	2.42434e+00	2.19743e+00	1.97242e+00	1.74910e+00	1.52727e+00	1.30672e+00	1.08728e+00	8.68738e-01	6.50923e-01	4.33649e-01	2.16734e-01	0.00000e+00	
1.24727e+01	3.20816e+01	3.02454e+01	2.85818e+01	2.70664e+01	2.56791e+01	2.44034e+01	2.32253e+01	2.21332e+01	2.11172e+01	2.01689e+01	1.92810e+01	1.84472e+01	1.76621e+01	1.69209e+01	1.62196e+01	1.55545e+01	1.49222e+01	1.43200e+01	1.37452e+01	1.31957e+01	1.26693e+01	1.21643e+01	1.16789e+01	1.12116e+01	1.07611e+01	1.03262e+01	9.90564e+00	9.49847e+00	9.10373e+00	8.72053e+00	8.34809e+00	7.98565e+00	7.63252e+00	7.28809e+00	6.95174e+00	6.62294e+00	6.30116e+00	5.98593e+00	5.67679e+00	5.37333e+00	5.07513e+00	4.78184e+00	4.49308e+00	4.20852e+00	3.92785e+00	3.65075e+00	3.37692e+00	3.10610e+00	2.83801e+00	2.57238e+00	2.30898e+00	2.04755e+00	1.78787e+00	1.52969e+00	1.27280e+00	1.01697e+00	7.61990e-01	5.07642e-01	2.53715e-01	0.00000e+00	
1.46009e+01	3.75557e+01	3.54062e+01	3.34587e+01	3.16848e+01	3.00608e+01	2.85674e+01	2.71883e+01	2.59098e+01	2.47205e+01	2.36103e+01	2.25709e+01	2.15948e+01	2.06758e+01	1.98082e+01	1.89872e+01	1.82085e+01	1.74684e+01	1.67634e+01	1.60906e+01	1.54473e+01	1.48311e+01	1.42399e+01	1.36716e+01	1.31246e+01	1.25973e+01	1.20881e+01	1.15958e+01	1.11192e+01	1.06571e+01	1.02085e+01	9.77253e+00	9.34824e+00	8.93487e+00	8.53166e+00	8.13792e+00	7.75301e+00	7.37633e+00	7.00731e+00	6.64542e+00	6.29018e+00	5.94111e+00	5.59777e+00	5.25974e+00	4.92663e+00	4.59806e+00	4.27367e+00	3.95313e+00	3.63610e+00	3.32226e+00	3.01131e+00	2.70296e+00	2.39693e+00	2.09293e+00	1.79070e+00	1.48998e+00	1.19050e+00	8.92009e-01	5.94262e-01	2.97007e-01	0.00000e+00	
1.70923e+01	4.39639e+01	4.14476e+01	3.91678e+01	3.70912e+01	3.51901e+01	3.34418e+01	3.18274e+01	3.03309e+01	2.89386e+01	2.76390e+01	2.64222e+01	2.52796e+01	2.42037e+01	2.31881e+01	2.22270e+01	2.13155e+01	2.04490e+01	1.96238e+01	1.88362e+01	1.80831e+01	1.73618e+01	1.66696e+01	1.60044e+01	1.53641e+01	1.47468e+01	1.41507e+01	1.35744e+01	1.30165e+01	1.24755e+01	1.19504e+01	1.14400e+01	1.09433e+01	1.04594e+01	9.98742e+00	9.52650e+00	9.07591e+00	8.63496e+00	8.20297e+00	7.77934e+00	7.36348e+00	6.95484e+00	6.55292e+00	6.15721e+00	5.76726e+00	5.38263e+00	5.00289e+00	4.62766e+00	4.25653e+00	3.88914e+00	3.52513e+00	3.16417e+00	2.80592e+00	2.45005e+00	2.09625e+00	1.74421e+00	1.39363e+00	1.04421e+00	6.95661e-01	3.47686e-01	0.00000e+00	
2.00087e+01	5.14655e+01	4.85198e+01	4.58511e+01	4.34200e+01	4.11946e+01	3.91480e+01	3.72582e+01	3.55062e+01	3.38764e+01	3.23550e+01	3.09306e+01	2.95930e+01	2.83336e+01	2.71447e+01	2.60196e+01	2.49525e+01	2.39382e+01	2.29722e+01	2.20502e+01	2.11686e+01	2.03242e+01	1.95140e+01	1.87353e+01	1.79857e+01	1.72630e+01	1.65653e+01	1.58907e+01	1.52375e+01	1.46042e+01	1.39895e+01	1.33920e+01	1.28106e+01	1.22441e+01	1.16916e+01	1.11520e+01	1.06245e+01	1.01083e+01	9.60265e+00	9.10673e+00	8.61991e+00	8.14155e+00	7.67105e+00	7.20782e+00	6.75134e+00	6.30107e+00	5.85654e+00	5.41728e+00	4.98282e+00	4.55274e+00	4.12663e+00	3.70408e+00	3.28470e+00	2.86810e+00	2.45393e+00	2.04183e+00	1.63143e+00	1.22239e+00	8.14362e-01	4.07011e-01	0.00000e+00	
2.34228e+01	6.02470e+01	5.67987e+01	5.36747e+01	5.08288e+01	4.82237e+01	4.58279e+01	4.36155e+01	4.15647e+01	3.96567e+01	3.78758e+01	3.62083e+01	3.46425e+01	3.31682e+01	3.17764e+01	3.04593e+01	2.92102e+01	2.80229e+01	2.68919e+01	2.58126e+01	2.47806e+01	2.37922e+01	2.28437e+01	2.19321e+01	2.10546e+01	2.02086e+01	1.93918e+01	1.86021e+01	1.78375e+01	1.70962e+01	1.63766e+01	1.56771e+01	1.49965e+01	1.43334e+01	1.36865e+01	1.30549e+01	1.24374e+01	1.18331e+01	1.12412e+01	1.06606e+01	1.00907e+01	9.53075e+00	8.97996e+00	8.43770e+00	7.90332e+00	7.37623e+00	6.85585e+00	6.34163e+00	5.83304e+00	5.32958e+00	4.83076e+00	4.33611e+00	3.84517e+00	3.35749e+00	2.87265e+00	2.39023e+00	1.90980e+00	1.43096e+00	9.53317e-01	4.76460e-01	0.00000e+00	
2.74195e+01	7.05270e+01	6.64904e+01	6.28332e+01	5.95018e+01	5.64521e+01	5.36475e+01	5.10577e+01	4.86569e+01	4.64234e+01	4.43386e+01	4.23866e+01	4.05536e+01	3.88277e+01	3.71984e+01	3.56566e+01	3.41944e+01	3.28044e+01	3.14805e+01	3.02171e+01	2.90090e+01	2.78518e+01	2.67415e+01	2.56744e+01	2.46472e+01	2.36569e+01	2.27007e+01	2.17762e+01	2.08811e+01	2.00133e+01	1.91709e+01	1.83521e+01	1.75554e+01	1.67791e+01	1.60219e+01	1.52825e+01	1.45596e+01	1.38522e+01	1.31592e+01	1.24797e+01	1.18125e+01	1.11570e+01	1.05122e+01	9.87743e+00	9.25187e+00	8.63484e+00	8.02567e+00	7.42371e+00	6.82834e+00	6.23897e+00	5.65504e+00	5.07598e+00	4.50127e+00	3.93038e+00	3.36281e+00	2.79807e+00	2.23567e+00	1.67513e+00	1.11598e+00	5.57759e-01	0.00000e+00	
3.20981e+01	8.25611e+01	7.78357e+01	7.35545e+01	6.96547e+01	6.60846e+01	6.28015e+01	5.97697e+01	5.69593e+01	5.43446e+01	5.19041e+01	4.96190e+01	4.74733e+01	4.54529e+01	4.35456e+01	4.17408e+01	4.00290e+01	3.84019e+01	3.68521e+01	3.53730e+01	3.39588e+01	3.26042e+01	3.13044e+01	3.00553e+01	2.88528e+01	2.76934e+01	2.65741e+01	2.54919e+01	2.44441e+01	2.34282e+01	2.24421e+01	2.14836e+01	2.05508e+01	1.96421e+01	1.87557e+01	1.78901e+01	1.70439e+01	1.62159e+01	1.54046e+01	1.46091e+01	1.38281e+01	1.30607e+01	1.23059e+01	1.15628e+01	1.08305e+01	1.01082e+01	9.39509e+00	8.69042e+00	7.99346e+00	7.30353e+00	6.61996e+00	5.94210e+00	5.26932e+00	4.60103e+00	3.93661e+00	3.27551e+00	2.61715e+00	1.96096e+00	1.30640e+00	6.52930e-01	0.00000e+00	
3.75750e+01	9.66486e+01	9.11168e+01	8.61052e+01	8.15399e+01	7.73606e+01	7.35173e+01	6.99683e+01	6.66783e+01	6.36175e+01	6.07606e+01	5.80856e+01	5.55737e+01	5.32085e+01	5.09758e+01	4.88630e+01	4.68591e+01	4.49544e+01	4.31402e+01	4.14087e+01	3.97532e+01	3.81675e+01	3.66459e+01	3.51836e+01	3.37759e+01	3.24188e+01	3.11085e+01	2.98416e+01	2.86150e+01	2.74258e+01	2.62714e+01	2.51493e+01	2.40575e+01	2.29936e+01	2.19560e+01	2.09427e+01	1.99522e+01	1.89828e+01	1.80331e+01	1.71018e+01	1.61876e+01	1.52893e+01	1.44057e+01	1.35358e+01	1.26785e+01	1.18330e+01	1.09982e+01	1.01733e+01	9.35739e+00	8.54974e+00	7.74953e+00	6.95600e+00	6.16843e+00	5.38610e+00	4.60832e+00	3.83442e+00	3.06371e+00	2.29556e+00	1.52932e+00	7.64339e-01	0.00000e+00	
4.39864e+01	1.13140e+02	1.06664e+02	1.00797e+02	9.54530e+01	9.05607e+01	8.60616e+01	8.19070e+01	7.80556e+01	7.44726e+01	7.11281e+01	6.79967e+01	6.50562e+01	6.22875e+01	5.96738e+01	5.72005e+01	5.48547e+01	5.26250e+01	5.05012e+01	4.84743e+01	4.65363e+01	4.46800e+01	4.28988e+01	4.11870e+01	3.95391e+01	3.79504e+01	3.64165e+01	3.49335e+01	3.34975e+01	3.21054e+01	3.07540e+01	2.94406e+01	2.81624e+01	2.69170e+01	2.57023e+01	2.45162e+01	2.33566e+01	2.22218e+01	2.11101e+01	2.00199e+01	1.89497e+01	1.78981e+01	1.68637e+01	1.58454e+01	1.48419e+01	1.38520e+01	1.28748e+01	1.19091e+01	1.09540e+01	1.00086e+01	9.07183e+00	8.14290e+00	7.22095e+00	6.30513e+00	5.39464e+00	4.48868e+00	3.58647e+00	2.68725e+00	1.79026e+00	8.94759e-01	0.00000e+00	
5.14919e+01	1.32445e+02	1.24864e+02	1.17996e+02	1.11740e+02	1.06013e+02	1.00746e+02	9.58828e+01	9.13743e+01	8.71799e+01	8.32648e+01	7.95991e+01	7.61568e+01	7.29157e+01	6.98560e+01	6.69607e+01	6.42146e+01	6.16044e+01	5.91182e+01	5.67455e+01	5.44769e+01	5.23038e+01	5.02187e+01	4.82148e+01	4.62857e+01	4.44259e+01	4.26303e+01	4.08942e+01	3.92132e+01	3.75836e+01	3.60016e+01	3.44640e+01	3.29677e+01	3.15099e+01	3.00880e+01	2.86994e+01	2.73420e+01	2.60135e+01	2.47121e+01	2.34359e+01	2.21831e+01	2.09521e+01	1.97412e+01	1.85491e+01	1.73744e+01	1.62156e+01	1.50716e+01	1.39412e+01	1.28231e+01	1.17164e+01	1.06198e+01	9.53233e+00	8.45307e+00	7.38098e+00	6.31513e+00	5.25459e+00	4.19844e+00	3.14578e+00	2.09574e+00	1.04743e+00	0.00000e+00	
6.02780e+01	1.55044e+02	1.46170e+02	1.38130e+02	1.30807e+02	1.24102e+02	1.17937e+02	1.12243e+02	1.06966e+02	1.02055e+02	9.74723e+01	9.31811e+01	8.91515e+01	8.53573e+01	8.17756e+01	7.83863e+01	7.51716e+01	7.21160e+01	6.92056e+01	6.64280e+01	6.37723e+01	6.12284e+01	5.87876e+01	5.64417e+01	5.41835e+01	5.20064e+01	4.99044e+01	4.78720e+01	4.59042e+01	4.39965e+01	4.21446e+01	4.03447e+01	3.85931e+01	3.68865e+01	3.52219e+01	3.35964e+01	3.20073e+01	3.04523e+01	2.89288e+01	2.74348e+01	2.59682e+01	2.45271e+01	2.31097e+01	2.17142e+01	2.03390e+01	1.89825e+01	1.76433e+01	1.63200e+01	1.50112e+01	1.37155e+01	1.24318e+01	1.11588e+01	9.89542e+00	8.64041e+00	7.39269e+00	6.15118e+00	4.91482e+00	3.68255e+00	2.45333e+00	1.22616e+00	0.00000e+00	
6.52182e+01	1.67751e+02	1.58150e+02	1.49451e+02	1.41527e+02	1.34273e+02	1.27603e+02	1.21442e+02	1.15732e+02	1.10420e+02	1.05461e+02	1.00818e+02	9.64581e+01	9.23530e+01	8.84777e+01	8.48106e+01	8.13324e+01	7.80264e+01	7.48775e+01	7.18723e+01	6.89989e+01	6.62465e+01	6.36056e+01	6.10675e+01	5.86242e+01	5.62686e+01	5.39944e+01	5.17954e+01	4.96664e+01	4.76023e+01	4.55987e+01	4.36512e+01	4.17560e+01	3.99096e+01	3.81086e+01	3.63498e+01	3.46306e+01	3.29480e+01	3.12997e+01	2.96833e+01	2.80965e+01	2.65373e+01	2.50037e+01	2.34938e+01	2.20059e+01	2.05383e+01	1.90893e+01	1.76575e+01	1.62414e+01	1.48396e+01	1.34507e+01	1.20734e+01	1.07064e+01	9.34855e+00	7.99857e+00	6.65532e+00	5.31762e+00	3.98436e+00	2.65440e+00	1.32665e+00	0.00000e+00	
7.05632e+01	1.81499e+02	1.71111e+02	1.61699e+02	1.53126e+02	1.45278e+02	1.38060e+02	1.31396e+02	1.25217e+02	1.19469e+02	1.14104e+02	1.09081e+02	1.04364e+02	9.99219e+01	9.57290e+01	9.17614e+01	8.79982e+01	8.44212e+01	8.10142e+01	7.77627e+01	7.46538e+01	7.16759e+01	6.88185e+01	6.60724e+01	6.34288e+01	6.08802e+01	5.84196e+01	5.60404e+01	5.37369e+01	5.15037e+01	4.93358e+01	4.72287e+01	4.51782e+01	4.31805e+01	4.12318e+01	3.93290e+01	3.74688e+01	3.56483e+01	3.38649e+01	3.21160e+01	3.03992e+01	2.87122e+01	2.70529e+01	2.54193e+01	2.38094e+01	2.22215e+01	2.06538e+01	1.91047e+01	1.75725e+01	1.60558e+01	1.45531e+01	1.30629e+01	1.15839e+01	1.01147e+01	8.65411e+00	7.20077e+00	5.75344e+00	4.31090e+00	2.87195e+00	1.43538e+00	0.00000e+00	
7.63464e+01	1.96374e+02	1.85135e+02	1.74952e+02	1.65676e+02	1.57184e+02	1.49375e+02	1.42164e+02	1.35480e+02	1.29261e+02	1.23456e+02	1.18021e+02	1.12917e+02	1.08111e+02	1.03575e+02	9.92818e+01	9.52103e+01	9.13401e+01	8.76539e+01	8.41359e+01	8.07722e+01	7.75502e+01	7.44587e+01	7.14874e+01	6.86273e+01	6.58698e+01	6.32075e+01	6.06333e+01	5.81410e+01	5.57248e+01	5.33792e+01	5.10994e+01	4.88809e+01	4.67194e+01	4.46111e+01	4.25522e+01	4.05396e+01	3.85700e+01	3.66404e+01	3.47482e+01	3.28906e+01	3.10654e+01	2.92701e+01	2.75026e+01	2.57608e+01	2.40427e+01	2.23466e+01	2.06705e+01	1.90127e+01	1.73717e+01	1.57458e+01	1.41335e+01	1.25333e+01	1.09437e+01	9.36337e+00	7.79092e+00	6.22497e+00	4.66421e+00	3.10733e+00	1.55302e+00	0.00000e+00	
8.26035e+01	2.12469e+02	2.00308e+02	1.89290e+02	1.79254e+02	1.70067e+02	1.61618e+02	1.53816e+02	1.46583e+02	1.39854e+02	1.33574e+02	1.27693e+02	1.22171e+02	1.16972e+02	1.12063e+02	1.07419e+02	1.03013e+02	9.88261e+01	9.48377e+01	9.10314e+01	8.73920e+01	8.39060e+01	8.05611e+01	7.73463e+01	7.42517e+01	7.12683e+01	6.83878e+01	6.56026e+01	6.29061e+01	6.02918e+01	5.77540e+01	5.52874e+01	5.28870e+01	5.05484e+01	4.82672e+01	4.60397e+01	4.38621e+01	4.17310e+01	3.96433e+01	3.75960e+01	3.55862e+01	3.36114e+01	3.16690e+01	2.97566e+01	2.78720e+01	2.60132e+01	2.41780e+01	2.23645e+01	2.05710e+01	1.87954e+01	1.70363e+01	1.52918e+01	1.35605e+01	1.18406e+01	1.01308e+01	8.42944e+00	6.73515e+00	5.04648e+00	3.36199e+00	1.68030e+00	0.00000e+00	
