# Columns are: wavelength (microns), kappa ext (cm^2 g^-1),  kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo, <cos>
 # Note that the opacities are per gram of dust
 0.541955E+00  0.384666E+03  0.124936E+03  0.259729E+03      0.675208      0.897819
 0.577413E+00  0.372553E+03  0.121311E+03  0.251242E+03      0.674379      0.897632
 0.615190E+00  0.360672E+03  0.116560E+03  0.244112E+03      0.676826      0.897347
 0.655440E+00  0.349076E+03  0.112936E+03  0.236140E+03      0.676471      0.897054
 0.698322E+00  0.338137E+03  0.108498E+03  0.229639E+03      0.679131      0.896562
 0.744011E+00  0.327189E+03  0.105088E+03  0.222101E+03      0.678816      0.896015
 0.792688E+00  0.316915E+03  0.100908E+03  0.216007E+03      0.681594      0.895454
 0.844551E+00  0.306637E+03  0.976539E+02  0.208983E+03      0.681533      0.894846
 0.899806E+00  0.296945E+03  0.936964E+02  0.203249E+03      0.684466      0.894218
 0.958676E+00  0.287387E+03  0.906951E+02  0.196692E+03      0.684415      0.893609
 0.102140E+01  0.278156E+03  0.869852E+02  0.191171E+03      0.687279      0.893008
 0.108822E+01  0.269294E+03  0.842650E+02  0.185029E+03      0.687090      0.892437
 0.115942E+01  0.260517E+03  0.808134E+02  0.179703E+03      0.689795      0.891886
 0.123528E+01  0.252301E+03  0.783462E+02  0.173954E+03      0.689473      0.891362
 0.131610E+01  0.244024E+03  0.752278E+02  0.168796E+03      0.691719      0.890801
 0.140220E+01  0.236368E+03  0.730218E+02  0.163346E+03      0.691068      0.890258
 0.149395E+01  0.228628E+03  0.702164E+02  0.158411E+03      0.692879      0.889762
 0.159169E+01  0.221411E+03  0.681300E+02  0.153281E+03      0.692292      0.889252
 0.169582E+01  0.214227E+03  0.656058E+02  0.148622E+03      0.693756      0.888738
 0.180678E+01  0.207332E+03  0.635849E+02  0.143747E+03      0.693318      0.888239
 0.192499E+01  0.200706E+03  0.614289E+02  0.139277E+03      0.693936      0.887771
 0.205093E+01  0.194126E+03  0.595028E+02  0.134623E+03      0.693483      0.887299
 0.218511E+01  0.188027E+03  0.576548E+02  0.130372E+03      0.693369      0.886858
 0.232808E+01  0.181701E+03  0.557652E+02  0.125936E+03      0.693094      0.886437
 0.248039E+01  0.176063E+03  0.541967E+02  0.121866E+03      0.692174      0.886080
 0.264267E+01  0.169981E+03  0.523439E+02  0.117637E+03      0.692061      0.885702
 0.281557E+01  0.164715E+03  0.510003E+02  0.113715E+03      0.690373      0.885365
 0.299978E+01  0.158884E+03  0.492131E+02  0.109671E+03      0.690259      0.885115
 0.319605E+01  0.153886E+03  0.480675E+02  0.105819E+03      0.687643      0.884894
 0.340515E+01  0.148363E+03  0.463993E+02  0.101964E+03      0.687259      0.884737
 0.362794E+01  0.143502E+03  0.452390E+02  0.982626E+02      0.684749      0.884682
 0.386530E+01  0.138235E+03  0.435966E+02  0.946379E+02      0.684619      0.884749
 0.411819E+01  0.133467E+03  0.424440E+02  0.910230E+02      0.681989      0.884929
 0.438762E+01  0.128415E+03  0.408615E+02  0.875537E+02      0.681802      0.885272
 0.467469E+01  0.123653E+03  0.396762E+02  0.839766E+02      0.679132      0.885843
 0.498053E+01  0.118864E+03  0.384384E+02  0.804259E+02      0.676620      0.886660
 0.530639E+01  0.113952E+03  0.373533E+02  0.765984E+02      0.672200      0.887806
 0.565356E+01  0.109199E+03  0.365703E+02  0.726283E+02      0.665103      0.889295
 0.602345E+01  0.104186E+03  0.357857E+02  0.684007E+02      0.656523      0.891355
 0.641754E+01  0.988614E+02  0.350196E+02  0.638418E+02      0.645771      0.894048
 0.683742E+01  0.929960E+02  0.339542E+02  0.590418E+02      0.634885      0.898059
 0.728476E+01  0.853087E+02  0.331805E+02  0.521281E+02      0.611053      0.904709
 0.776137E+01  0.779420E+02  0.390317E+02  0.389103E+02      0.499221      0.914101
 0.826917E+01  0.896266E+02  0.557155E+02  0.339111E+02      0.378360      0.905445
 0.881018E+01  0.108548E+03  0.712286E+02  0.373194E+02      0.343805      0.877453
 0.938660E+01  0.133958E+03  0.903357E+02  0.436224E+02      0.325642      0.833740
 0.100007E+02  0.135684E+03  0.892896E+02  0.463948E+02      0.341932      0.816083
 0.106550E+02  0.129951E+03  0.819976E+02  0.479531E+02      0.369010      0.803483
 0.113521E+02  0.119610E+03  0.723112E+02  0.472987E+02      0.395442      0.803675
 0.120949E+02  0.110526E+03  0.641095E+02  0.464161E+02      0.419958      0.805786
 0.128862E+02  0.101674E+03  0.566861E+02  0.449882E+02      0.442473      0.813543
 0.137293E+02  0.932586E+02  0.503157E+02  0.429429E+02      0.460471      0.827007
 0.146275E+02  0.876594E+02  0.483645E+02  0.392948E+02      0.448267      0.841445
 0.155845E+02  0.867028E+02  0.504934E+02  0.362094E+02      0.417626      0.844324
 0.166042E+02  0.886034E+02  0.539138E+02  0.346896E+02      0.391515      0.837209
 0.176905E+02  0.915476E+02  0.568969E+02  0.346507E+02      0.378499      0.822054
 0.188479E+02  0.927329E+02  0.573809E+02  0.353520E+02      0.381224      0.804229
 0.200811E+02  0.905426E+02  0.547837E+02  0.357589E+02      0.394940      0.790870
 0.213949E+02  0.869937E+02  0.515866E+02  0.354071E+02      0.407007      0.783969
 0.227947E+02  0.835776E+02  0.486976E+02  0.348799E+02      0.417336      0.778264
 0.242860E+02  0.804066E+02  0.461735E+02  0.342330E+02      0.425749      0.773532
 0.258750E+02  0.774464E+02  0.438638E+02  0.335826E+02      0.433624      0.768811
 0.275678E+02  0.746183E+02  0.417134E+02  0.329050E+02      0.440977      0.764489
 0.293715E+02  0.720280E+02  0.397958E+02  0.322322E+02      0.447496      0.760153
 0.312931E+02  0.695077E+02  0.379754E+02  0.315323E+02      0.453652      0.756371
 0.333405E+02  0.670159E+02  0.361780E+02  0.308380E+02      0.460159      0.752784
 0.355219E+02  0.645520E+02  0.344642E+02  0.300878E+02      0.466102      0.750024
 0.378459E+02  0.620962E+02  0.327423E+02  0.293539E+02      0.472716      0.747218
 0.403220E+02  0.596645E+02  0.310427E+02  0.286218E+02      0.479712      0.744382
 0.429601E+02  0.572927E+02  0.294178E+02  0.278749E+02      0.486535      0.741919
 0.457708E+02  0.550100E+02  0.278920E+02  0.271181E+02      0.492966      0.739803
 0.487654E+02  0.528420E+02  0.264904E+02  0.263516E+02      0.498687      0.738075
 0.519559E+02  0.507811E+02  0.251858E+02  0.255953E+02      0.504032      0.736503
 0.553552E+02  0.488273E+02  0.239855E+02  0.248418E+02      0.508769      0.735305
 0.589769E+02  0.469675E+02  0.228631E+02  0.241044E+02      0.513214      0.734256
 0.628354E+02  0.451966E+02  0.218159E+02  0.233807E+02      0.517312      0.733454
 0.669465E+02  0.435089E+02  0.208329E+02  0.226760E+02      0.521181      0.732788
 0.713266E+02  0.418982E+02  0.199068E+02  0.219913E+02      0.524876      0.732239
 0.759931E+02  0.403601E+02  0.190340E+02  0.213261E+02      0.528395      0.731831
 0.809651E+02  0.388896E+02  0.182075E+02  0.206821E+02      0.531815      0.731483
 0.862622E+02  0.374834E+02  0.174240E+02  0.200594E+02      0.535154      0.731221
 0.919060E+02  0.361307E+02  0.166728E+02  0.194579E+02      0.538541      0.731007
 0.979191E+02  0.348352E+02  0.159576E+02  0.188777E+02      0.541913      0.730814
 0.104325E+03  0.335876E+02  0.152726E+02  0.183150E+02      0.545291      0.730688
 0.111151E+03  0.323958E+02  0.146222E+02  0.177736E+02      0.548640      0.730618
 0.118423E+03  0.312353E+02  0.139839E+02  0.172513E+02      0.552304      0.730519
 0.126171E+03  0.301275E+02  0.133771E+02  0.167504E+02      0.555983      0.730444
 0.134426E+03  0.290396E+02  0.127759E+02  0.162637E+02      0.560053      0.730319
 0.143221E+03  0.280089E+02  0.122092E+02  0.157997E+02      0.564095      0.730198
 0.152591E+03  0.269855E+02  0.116418E+02  0.153437E+02      0.568590      0.730041
 0.162575E+03  0.260272E+02  0.111132E+02  0.149139E+02      0.573014      0.729839
 0.173211E+03  0.250631E+02  0.105722E+02  0.144909E+02      0.578178      0.729596
 0.184544E+03  0.241710E+02  0.100735E+02  0.140975E+02      0.583239      0.729297
 0.196618E+03  0.232673E+02  0.957393E+01  0.136933E+02      0.588524      0.728948
 0.209482E+03  0.224333E+02  0.909925E+01  0.133340E+02      0.594386      0.728529
 0.223187E+03  0.215903E+02  0.864043E+01  0.129498E+02      0.599800      0.728048
 0.237789E+03  0.208050E+02  0.818518E+01  0.126198E+02      0.606576      0.727517
 0.253347E+03  0.200240E+02  0.776154E+01  0.122625E+02      0.612389      0.726874
 0.269922E+03  0.192686E+02  0.727725E+01  0.119914E+02      0.622326      0.726273
 0.287582E+03  0.185588E+02  0.689070E+01  0.116681E+02      0.628710      0.725707
 0.306398E+03  0.178119E+02  0.641301E+01  0.113989E+02      0.639959      0.725110
 0.326444E+03  0.172070E+02  0.611600E+01  0.110910E+02      0.644563      0.724467
 0.347802E+03  0.164391E+02  0.561951E+01  0.108196E+02      0.658163      0.723732
 0.370557E+03  0.159540E+02  0.540920E+01  0.105448E+02      0.660951      0.722709
 0.394801E+03  0.151522E+02  0.492092E+01  0.102313E+02      0.675234      0.721289
 0.420631E+03  0.147862E+02  0.477937E+01  0.100069E+02      0.676769      0.720107
 0.448151E+03  0.139442E+02  0.429836E+01  0.964587E+01      0.691746      0.719653
 0.477472E+03  0.136881E+02  0.421644E+01  0.947164E+01      0.691962      0.716127
 0.508711E+03  0.128177E+02  0.375733E+01  0.906038E+01      0.706864      0.713376
 0.541994E+03  0.126482E+02  0.371032E+01  0.893793E+01      0.706653      0.712485
 0.577454E+03  0.117721E+02  0.328564E+01  0.848643E+01      0.720895      0.702323
 0.615235E+03  0.116598E+02  0.325985E+01  0.839998E+01      0.720421      0.703494
 0.655487E+03  0.108028E+02  0.287237E+01  0.793038E+01      0.734107      0.693100
 0.698373E+03  0.107235E+02  0.285968E+01  0.786379E+01      0.733325      0.691112
 0.744064E+03  0.990674E+01  0.251800E+01  0.738875E+01      0.745830      0.669381
 0.792745E+03  0.984527E+01  0.250692E+01  0.733834E+01      0.745368      0.654506
 0.844611E+03  0.908605E+01  0.224835E+01  0.683770E+01      0.752550      0.661579
 0.899870E+03  0.902992E+01  0.226735E+01  0.676257E+01      0.748907      0.623956
 0.958745E+03  0.833713E+01  0.204931E+01  0.628782E+01      0.754195      0.628545
 0.102147E+04  0.826230E+01  0.204986E+01  0.621244E+01      0.751902      0.633516
 0.108830E+04  0.764460E+01  0.186623E+01  0.577837E+01      0.755876      0.593798
 0.115951E+04  0.753989E+01  0.184541E+01  0.569447E+01      0.755246      0.616481
 0.123537E+04  0.699082E+01  0.169581E+01  0.529501E+01      0.757423      0.636103
 0.131619E+04  0.685954E+01  0.165682E+01  0.520272E+01      0.758465      0.599460
